song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence,song_popularity
225076,0.9279999999999999,0.409,0.13699999999999998,0,6,0.0706,-9.169,1,0.0446,162.08,1,0.106,30
227559,0.8490000000000001,0.396,0.315,3.14e-05,5,0.107,-11.525,1,0.0354,126.431,3,0.16399999999999998,35
208226,0.968,0.441,0.379,0.262,2,0.639,-9.545,1,0.0449,174.118,3,0.105,79
166932,0.8170000000000001,0.66,0.195,3.75e-05,9,0.11199999999999999,-11.354,0,0.0423,123.719,4,0.20600000000000002,38
182640,0.818,0.40700000000000003,0.41700000000000004,0,8,0.106,-4.9,1,0.0282,157.06,4,0.335,59
206928,0.00466,0.501,0.815,0.37,5,0.223,-8.803,1,0.0355,140.002,4,0.195,15
216573,0.792,0.565,0.255,2.07e-06,7,0.0986,-12.151,1,0.0322,110.015,4,0.121,65
223932,0.8109999999999999,0.34,0.21,0.10400000000000001,9,0.0941,-11.552,0,0.0342,88.70100000000001,4,0.0751,51
341000,0.391,0.35200000000000004,0.414,0.00831,4,0.185,-6.6,0,0.0254,60.042,4,0.0688,24
203817,0.909,0.6859999999999999,0.203,0,9,0.106,-10.89,0,0.0493,79.902,4,0.33899999999999997,28
234450,0.9179999999999999,0.34700000000000003,0.161,0.000377,8,0.145,-10.845,0,0.0307,131.341,4,0.0809,52
217053,0.0952,0.563,0.46799999999999997,0.0145,4,0.22899999999999998,-9.432,0,0.0372,150.048,4,0.11699999999999999,53
215831,0.8909999999999999,0.31,0.359,0.495,8,0.10400000000000001,-12.765,0,0.031,129.873,4,0.0382,54
129463,0.7659999999999999,0.5710000000000001,0.39899999999999997,0.0146,4,0.0926,-11.919,1,0.0364,141.922,4,0.611,71
217633,0.0632,0.5539999999999999,0.667,1.4300000000000002e-05,7,0.0686,-9.343,1,0.0439,100.01700000000001,4,0.281,73
206013,0.748,0.745,0.509,3.83e-06,11,0.0765,-10.127,1,0.10300000000000001,126.065,4,0.365,14
250399,0.778,0.47100000000000003,0.365,0.294,0,0.10800000000000001,-11.809,1,0.0311,88.01100000000001,4,0.10300000000000001,60
189071,0.826,0.528,0.42700000000000005,0,11,0.122,-8.926,0,0.0347,141.866,4,0.195,52
274826,0.128,0.563,0.43200000000000005,0.00281,0,0.11199999999999999,-11.43,1,0.0264,106.02,4,0.15,15
249731,0.36,0.496,0.85,0.00402,11,0.139,-6.341,0,0.0405,82.512,4,0.14300000000000002,22
314285,0.767,0.27699999999999997,0.36,0.7090000000000001,3,0.1,-18.376,1,0.032,167.981,4,0.231,52
348173,0.237,0.425,0.539,0.361,5,0.0798,-9.175,1,0.0302,89.461,4,0.36700000000000005,50
205417,0.675,0.522,0.4,0.0119,11,0.134,-9.55,0,0.0411,139.803,4,0.223,47
176800,0.9009999999999999,0.589,0.311,0.0661,10,0.11699999999999999,-13.573,1,0.0395,199.887,3,0.6409999999999999,15
266997,0.768,0.639,0.381,2.25e-06,10,0.214,-9.428,1,0.0321,89.897,4,0.489,63
217800,0.48100000000000004,0.26899999999999996,0.494,0,0,0.127,-8.31,1,0.0532,76.5,4,0.321,59
210413,0.777,0.556,0.414,0.00064,1,0.18,-8.49,1,0.0298,76.018,4,0.124,53
216338,0.451,0.435,0.636,0,5,0.11199999999999999,-6.851,0,0.0609,141.87,4,0.10099999999999999,63
246093,0.963,0.479,0.177,0,10,0.11599999999999999,-11.266,1,0.036000000000000004,124.03299999999999,3,0.136,65
230035,0.0857,0.5820000000000001,0.496,0,9,0.174,-9.348,1,0.0291,137.95,4,0.436,52
336613,0.943,0.375,0.304,0.303,1,0.126,-14.52,1,0.0302,147.989,4,0.147,72
256389,0.0523,0.516,0.5660000000000001,0.000949,7,0.11,-8.339,1,0.0378,126.819,4,0.175,55
196373,0.6970000000000001,0.5529999999999999,0.586,0,11,0.0813,-6.319,1,0.0362,126.684,4,0.44299999999999995,96
234426,0.2,0.65,0.33299999999999996,0.000148,1,0.125,-9.949,0,0.0548,72,4,0.349,17
259848,0.772,0.6629999999999999,0.48200000000000004,8.18e-05,2,0.121,-9.008,1,0.0311,145.985,5,0.524,48
232338,0.958,0.39799999999999996,0.174,4.16e-06,0,0.158,-11.16,1,0.0364,172.15200000000002,3,0.153,70
262259,0.78,0.55,0.348,0,0,0.0999,-10.682,1,0.047,65.973,4,0.15,24
206012,0.956,0.473,0.242,0.0171,0,0.10300000000000001,-15.128,0,0.0335,79.418,4,0.147,12
324429,0.883,0.593,0.273,0.525,2,0.0812,-10.139,0,0.0301,105.98100000000001,4,0.284,48
265951,0.0505,0.7929999999999999,0.31,0.0875,5,0.0618,-5.256,1,0.052000000000000005,75.98899999999999,4,0.25,50
223200,0.228,0.5820000000000001,0.563,0.000343,1,0.0714,-9.314,1,0.0388,99.986,4,0.31,15
203406,0.752,0.6890000000000001,0.40299999999999997,1.89e-05,9,0.12,-9.099,0,0.0405,124.54799999999999,4,0.124,60
274693,0.1,0.37799999999999995,0.505,4.8700000000000005e-05,0,0.0843,-7.406,1,0.044000000000000004,142.815,5,0.316,14
224287,0.907,0.589,0.321,0.099,1,0.09,-11.451,0,0.0355,125.06,4,0.0608,48
326206,0.47200000000000003,0.41,0.306,3.28e-05,4,0.12,-9.704,0,0.0348,141.565,4,0.166,57
203636,0.8959999999999999,0.615,0.204,0.00138,6,0.122,-14.145,1,0.032,131.764,4,0.23,53
208173,0.9620000000000001,0.424,0.43700000000000006,0.336,2,0.664,-8.588,1,0.0355,174.127,3,0.131,76
284000,0.6990000000000001,0.494,0.19399999999999998,2.98e-05,0,0.0803,-8.965,1,0.0352,135.753,3,0.161,59
199653,0.462,0.478,0.588,0.00109,8,0.069,-8.032,1,0.0304,110.91799999999999,4,0.341,69
231706,0.9329999999999999,0.5529999999999999,0.391,0.00123,3,0.0993,-12.303,0,0.0315,105.98899999999999,4,0.242,54
282167,0.894,0.469,0.39,0.10300000000000001,0,0.092,-11.257,1,0.0286,80.028,4,0.085,48
236853,0.9590000000000001,0.562,0.25,0.000836,5,0.107,-11.977,1,0.0325,100.804,4,0.595,62
240560,0.925,0.507,0.138,0.0777,1,0.12,-16.447,1,0.0334,124.98299999999999,4,0.115,60
210013,0.67,0.873,0.505,0.26899999999999996,4,0.136,-11.147,0,0.0308,110.007,4,0.69,13
165986,0.5720000000000001,0.5770000000000001,0.371,0.102,2,0.109,-10.631,0,0.038,74.53399999999999,4,0.34299999999999997,18
224692,0.27699999999999997,0.47200000000000003,0.488,0,11,0.0881,-9.437,1,0.0509,156.122,4,0.46399999999999997,52
175858,0.917,0.369,0.24600000000000002,1.9e-06,10,0.0996,-11.407,1,0.0284,86.62700000000001,3,0.26899999999999996,12
197853,0.38799999999999996,0.693,0.513,5.48e-06,1,0.0929,-7.876,0,0.0853,83.648,4,0.27899999999999997,22
253773,0.14400000000000002,0.247,0.5429999999999999,3.13e-06,2,0.11699999999999999,-7.087,1,0.0422,73.005,4,0.153,51
249341,0.606,0.653,0.49,4.29e-06,7,0.0846,-6.99,1,0.0324,159.784,4,0.275,55
262656,0.0301,0.7070000000000001,0.5670000000000001,0.0913,10,0.114,-12.573,0,0.0286,115.98200000000001,4,0.7490000000000001,54
202146,0.799,0.555,0.423,0,0,0.11199999999999999,-6.232,1,0.044000000000000004,137.04399999999998,4,0.257,24
183591,0.272,0.517,0.736,0,6,0.152,-6.062,1,0.0774,143.985,4,0.38799999999999996,28
361115,0.64,0.37200000000000005,0.342,0,4,0.10800000000000001,-8.062,1,0.0341,119.51299999999999,3,0.307,47
249186,0.857,0.484,0.284,0,4,0.10400000000000001,-8.155,1,0.0315,82.255,4,0.196,57
275306,0.395,0.3,0.452,0.000818,11,0.13699999999999998,-9.298,1,0.0305,82.988,4,0.342,38
190533,0.752,0.675,0.604,0,1,0.111,-6.266,1,0.193,168.03400000000002,4,0.456,76
241500,0.9490000000000001,0.7440000000000001,0.16399999999999998,0.000212,5,0.0944,-13.174,1,0.0464,129.966,4,0.39299999999999996,57
251280,0.172,0.598,0.43200000000000005,0.00035,6,0.106,-8.619,1,0.0281,122.006,4,0.254,12
202500,0.862,0.684,0.21899999999999997,0,6,0.127,-12.751,1,0.0331,119.992,4,0.237,54
327866,0.703,0.496,0.0975,0.000714,1,0.0951,-17.234,1,0.0318,141.39700000000002,4,0.36,59
219893,0.743,0.344,0.418,0,3,0.102,-7.811,1,0.0423,99.962,5,0.0766,56
260640,0.106,0.585,0.42100000000000004,9.54e-06,7,0.14,-9.593,1,0.0707,132.986,3,0.24,31
198666,0.721,0.68,0.42200000000000004,0.235,7,0.23199999999999998,-11.611,1,0.0439,90.036,4,0.345,51
253533,0.546,0.574,0.634,0.71,1,0.242,-7.98,1,0.0348,132.981,4,0.245,47
224613,0.705,0.564,0.35600000000000004,0.0569,3,0.135,-14.839,1,0.0267,106.06,4,0.519,48
247842,0.0483,0.542,0.466,0,4,0.0964,-6.546,1,0.0342,122.96700000000001,4,0.16699999999999998,49
193480,0.11800000000000001,0.81,0.5579999999999999,5.42e-06,2,0.0779,-7.253,0,0.0516,146.849,4,0.639,50
295760,0.447,0.723,0.36200000000000004,0.00186,9,0.303,-13.523,0,0.0499,76.595,4,0.9309999999999999,54
307200,0.225,0.932,0.772,3.24e-06,0,0.17600000000000002,-3.599,1,0.0369,135.063,4,0.863,66
279346,0.32299999999999995,0.768,0.755,0,9,0.20800000000000002,-4.331,0,0.0422,132.002,4,0.8340000000000001,66
246746,0.0878,0.9179999999999999,0.664,0.00026,1,0.0729,-4.767,0,0.0502,129.998,4,0.8270000000000001,61
272680,0.258,0.898,0.6890000000000001,0.00161,5,0.0729,-4.777,1,0.037000000000000005,129.893,4,0.9420000000000001,50
287960,0.26899999999999996,0.872,0.6409999999999999,0,6,0.0694,-7.736,1,0.0406,134.961,4,0.943,56
262586,0.48200000000000004,0.9390000000000001,0.635,5.720000000000001e-05,5,0.133,-4.423,0,0.0345,130.937,4,0.843,58
293537,0.11800000000000001,0.805,0.315,0.000211,10,0.107,-11.547,0,0.0584,120.60600000000001,4,0.583,45
257463,0.636,0.845,0.774,0.000998,0,0.0953,-3.688,1,0.0465,138.067,4,0.867,51
279880,0.42100000000000004,0.8490000000000001,0.626,0.000243,1,0.0915,-5.007,1,0.0404,132.792,4,0.736,49
240720,0.0956,0.907,0.691,4.91e-05,10,0.0708,-5.925,0,0.0388,132.161,4,0.915,59
251386,0.28800000000000003,0.883,0.5670000000000001,0,2,0.152,-6.407,1,0.0425,135.01,4,0.938,58
245253,0.203,0.855,0.695,0.00208,1,0.29,-5.595,1,0.0367,132.188,4,0.615,57
301920,0.27,0.821,0.456,2.08e-06,1,0.0796,-7.581,0,0.0518,133.871,4,0.9359999999999999,47
241666,0.22699999999999998,0.9179999999999999,0.61,0.000133,0,0.0839,-6.55,0,0.0551,130.203,4,0.943,2
283946,0.426,0.8370000000000001,0.777,0,8,0.24,-3.882,1,0.0334,126.008,4,0.848,48
281600,0.373,0.747,0.563,3.7e-05,7,0.0895,-2.43,1,0.045,136.315,4,0.772,48
233320,0.573,0.919,0.677,3.35e-06,7,0.212,-5.158,1,0.0374,129.99200000000002,4,0.973,55
269490,0.732,0.7390000000000001,0.473,9.71e-05,6,0.0363,-7.873,0,0.0512,148.28,4,0.9640000000000001,50
252557,0.22899999999999998,0.9259999999999999,0.711,3.06e-06,0,0.0595,-3.377,0,0.0468,125.083,4,0.9,49
246853,0.0788,0.9009999999999999,0.6659999999999999,2.1000000000000002e-06,0,0.0942,-6.608,1,0.0357,125.18700000000001,4,0.88,46
239906,0.34700000000000003,0.884,0.67,0,10,0.0639,-4.175,0,0.036000000000000004,130.055,4,0.961,47
203080,0.051,0.9590000000000001,0.603,0,7,0.253,-5.327,1,0.055999999999999994,129.918,4,0.966,42
298640,0.00676,0.7709999999999999,0.499,0.00207,6,0.083,-7.681,1,0.0769,129.887,4,0.963,46
219866,0.23800000000000002,0.948,0.59,0,11,0.0449,-4.994,0,0.0547,132.309,4,0.965,1
243333,0.466,0.5379999999999999,0.6459999999999999,0,7,0.0444,-6.671,0,0.0395,158.44799999999998,4,0.97,46
266480,0.483,0.9390000000000001,0.579,0,2,0.102,-5.089,0,0.0376,128.046,4,0.8170000000000001,47
310613,0.8340000000000001,0.912,0.395,0.113,4,0.0712,-8.971,0,0.06,128.092,4,0.927,1
360720,0.315,0.662,0.461,1.12e-06,1,0.0445,-7.36,1,0.0495,142.55100000000002,4,0.912,53
299146,0.3,0.6970000000000001,0.503,0.000107,11,0.11800000000000001,-9.147,0,0.0429,145.093,4,0.951,53
194400,0.625,0.648,0.442,0,4,0.757,-9.895,0,0.0487,157.702,4,0.9620000000000001,46
210680,0.46299999999999997,0.684,0.49700000000000005,0.00155,3,0.0801,-6.956,0,0.0691,140.653,4,0.92,44
205493,0.00878,0.6829999999999999,0.537,0.00101,11,0.127,-8.652,0,0.0376,151.835,4,0.889,45
276840,0.0539,0.68,0.6509999999999999,0.000119,2,0.0477,-4.935,0,0.0954,121.36399999999999,4,0.787,45
342400,0.321,0.603,0.45399999999999996,0.000416,0,0.321,-12.79,1,0.10099999999999999,152.378,4,0.9690000000000001,43
247186,0.49700000000000005,0.875,0.583,2.65e-06,1,0.0651,-6.311,0,0.0659,139.986,4,0.84,43
302960,0.135,0.9309999999999999,0.662,0.000685,8,0.0699,-2.863,1,0.0386,130.034,4,0.963,43
220213,0.20600000000000002,0.902,0.522,7.96e-06,9,0.0843,-5.931,0,0.0501,125.74,4,0.894,42
273113,0.6940000000000001,0.9329999999999999,0.462,0.000126,4,0.10300000000000001,-9.671,1,0.127,130.086,4,0.9420000000000001,41
253893,0.107,0.94,0.5329999999999999,0.000203,7,0.0755,-6.756,1,0.0568,128.459,4,0.627,41
205493,0.094,0.813,0.629,0.00396,1,0.0429,-7.39,0,0.0895,151.903,4,0.8190000000000001,41
218640,0.0741,0.6709999999999999,0.5579999999999999,0.001,7,0.185,-8.585,1,0.268,153.93200000000002,4,0.905,41
252173,0.39799999999999996,0.72,0.531,1.07e-05,5,0.0438,-7.868,1,0.0541,82.376,4,0.961,43
160573,0.5920000000000001,0.6859999999999999,0.495,0.0277,4,0.141,-8.054,0,0.0443,152.595,4,0.97,41
274466,0.0366,0.6829999999999999,0.535,1.9699999999999998e-05,11,0.298,-9.993,1,0.147,142.237,4,0.877,39
285953,0.652,0.7170000000000001,0.518,0.000157,2,0.0563,-6.797,0,0.0568,135.66299999999998,4,0.968,40
179680,0.594,0.7170000000000001,0.375,0.000172,7,0.332,-9.357,0,0.0654,73.654,4,0.961,40
302813,0.639,0.618,0.614,0.00943,6,0.158,-11.852,0,0.17800000000000002,152.55,4,0.96,38
258064,0.522,0.846,0.825,0.0762,9,0.0537,-3.627,1,0.0396,132.047,4,0.9640000000000001,41
211776,0.000956,0.8290000000000001,0.695,0.17800000000000002,1,0.11199999999999999,-5.561,1,0.0473,102.01799999999999,4,0.369,74
156800,0.00778,0.898,0.935,3.63e-05,11,0.217,-2.744,1,0.29100000000000004,150.016,4,0.884,78
292093,0.0162,0.5429999999999999,0.915,0,0,0.7440000000000001,-4.746,0,0.113,153.998,4,0.5770000000000001,80
215060,0.0074,0.762,0.5329999999999999,0.00173,1,0.18600000000000003,-9.154,1,0.0677,114.971,5,0.41600000000000004,67
189466,0.21600000000000003,0.44799999999999995,0.612,0,2,0.08,-6.106,1,0.0708,97.773,4,0.213,95
232959,0.0236,0.884,0.5589999999999999,0,0,0.10099999999999999,-7.442,1,0.12,97.994,4,0.342,95
238613,0.0306,0.909,0.405,0.00698,6,0.105,-8.133,0,0.14,154.984,4,0.455,66
244679,0.0627,0.8759999999999999,0.7859999999999999,0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575,96
204746,0.040999999999999995,0.67,0.752,0,1,0.0749,-4.146,1,0.0374,149.961,4,0.442,81
219333,0.135,0.7859999999999999,0.868,0,1,0.218,-5.503,1,0.3,140.024,4,0.7709999999999999,16
179404,0.088,0.9309999999999999,0.387,0,1,0.136,-9.127,1,0.41200000000000003,125.978,4,0.376,96
183826,0.245,0.493,0.785,0,2,0.168,-4.092,1,0.294,87.87200000000001,5,0.264,26
218933,0.000264,0.413,0.873,0.0025,8,0.204,-4.151,1,0.0535,116.681,3,0.48100000000000004,78
166653,0.00325,0.42700000000000005,0.9079999999999999,6.12e-05,8,0.0475,-5.399,1,0.165,108.681,4,0.617,63
205733,0.0603,0.687,0.7929999999999999,0,2,0.5820000000000001,-4.254,1,0.166,107.045,4,0.7509999999999999,76
175510,0.22399999999999998,0.882,0.503,0,11,0.10800000000000001,-6.618,1,0.179,95.01100000000001,4,0.17600000000000002,24
188613,0.0717,0.818,0.5720000000000001,0,1,0.10099999999999999,-7.085,1,0.228,139.968,4,0.23600000000000002,27
304146,0.0867,0.713,0.647,0,7,0.636,-8.22,1,0.439,94.036,4,0.6940000000000001,66
194732,0.0716,0.757,0.69,0,1,0.192,-5.327,0,0.282,132.064,4,0.914,89
196964,0.00403,0.696,0.958,0.371,9,0.0874,-3.207,1,0.4,149.996,4,0.461,56
203769,0.00214,0.616,0.892,0.000186,4,0.22699999999999998,-4.688,0,0.0462,129.991,4,0.235,71
193714,0.00257,0.447,0.7879999999999999,1.6800000000000002e-05,2,0.0744,-4.994,0,0.0464,80.04,4,0.505,69
202466,0.00212,0.613,0.919,0.000584,4,0.10400000000000001,-4.314,0,0.081,130.937,4,0.586,63
320186,7.68e-05,0.838,0.7240000000000001,1.02e-06,1,0.162,-6.9,0,0.242,150.192,4,0.537,54
284906,0.0304,0.77,0.838,2.39e-06,7,0.384,-3.002,1,0.0444,91.51299999999999,4,0.773,64
218320,0.13,0.575,0.535,0.00013,5,0.14300000000000002,-6.637,0,0.0776,159.764,4,0.127,31
208400,0.0591,0.573,0.9129999999999999,0.00173,6,0.156,-4.793,0,0.132,115.715,4,0.42200000000000004,83
313573,0.0266,0.466,0.833,0,7,0.0327,-4.215,1,0.304,88.785,4,0.6609999999999999,79
363924,0.00173,0.789,0.6579999999999999,0.669,4,0.0782,-7.752,0,0.0468,125.99799999999999,4,0.33,64
160183,0.0267,0.626,0.8,0.000138,1,0.0623,-3.988,0,0.035,127.96600000000001,4,0.258,76
220995,0.228,0.573,0.81,0,9,0.474,-5.088,0,0.374,119.978,4,0.46299999999999997,35
172800,0.149,0.88,0.428,5.07e-05,9,0.114,-8.28,1,0.20600000000000002,100.007,4,0.33299999999999996,87
181733,0.0474,0.618,0.836,0,9,0.172,-3.362,1,0.379,212.058,4,0.54,68
212500,0.153,0.841,0.7979999999999999,3.33e-06,1,0.0618,-4.206,0,0.22899999999999998,95.948,4,0.591,98
166400,0.000653,0.583,0.9329999999999999,0.568,0,0.22,-4.308,1,0.155,75.047,4,0.495,51
177431,0.013999999999999999,0.6609999999999999,0.902,0,10,0.085,-3.053,0,0.28300000000000003,124.055,4,0.188,58
191999,0.242,0.855,0.868,0.00187,0,0.162,-3.475,1,0.153,115.979,4,0.632,76
301920,2.8600000000000004e-05,0.516,0.9059999999999999,0.000101,1,0.105,-4.525,1,0.0658,116.775,4,0.728,77
256240,0.00834,0.563,0.86,0.0106,8,0.39,-7.533,1,0.0621,97.867,4,0.517,72
190173,0.414,0.8290000000000001,0.542,0.00232,6,0.12,-7.972,0,0.259,101.86,4,0.21600000000000003,46
279213,0.000996,0.695,0.8759999999999999,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,4,0.941,73
157333,0.0014,0.49200000000000005,0.9690000000000001,1.32e-06,9,0.0787,-4.419,1,0.0491,95.13600000000001,4,0.5379999999999999,75
227847,0.0571,0.525,0.85,0,9,0.0555,-5.469,0,0.0678,134.115,4,0.275,70
282006,0.44799999999999995,0.581,0.8540000000000001,0,9,0.0958,-3.474,1,0.322,92.044,4,0.575,49
160893,0.0696,0.736,0.69,0,8,0.49,-5.713,1,0.152,92.956,4,0.624,59
192172,0.0215,0.765,0.7040000000000001,0,5,0.22699999999999998,-4.589,0,0.127,147.055,4,0.498,91
272973,0.0188,0.5870000000000001,0.873,0,6,0.687,-3.989,1,0.046,97.068,4,0.591,71
152000,0.13,0.733,0.63,0,11,0.162,-4.296,1,0.395,149.989,4,0.8320000000000001,90
213600,0.0242,0.789,0.861,0.139,0,0.32899999999999996,-5.351,1,0.114,99.971,4,0.41100000000000003,55
209520,0.000307,0.368,0.8690000000000001,0.000279,2,0.121,-5.534,1,0.0828,172.202,4,0.40299999999999997,58
250266,0.138,0.574,0.9259999999999999,2.59e-06,9,0.38,-3.935,0,0.207,94.279,4,0.835,75
119173,0.511,0.727,0.828,0.000302,9,0.175,-5.143,0,0.077,140.00799999999998,4,0.6809999999999999,50
225199,0.071,0.826,0.615,0,8,0.0965,-7.979,0,0.21899999999999997,98.056,4,0.5429999999999999,91
199560,0.237,0.685,0.799,2.78e-06,2,0.107,-5.852,0,0.0352,129.999,4,0.4,52
194632,0.052000000000000005,0.843,0.643,0,11,0.0973,-8.42,1,0.217,150.033,4,0.851,0
195544,0.0345,0.836,0.47,1.67e-06,1,0.10099999999999999,-7.509,1,0.251,151.08100000000002,4,0.431,40
192880,0.228,0.665,0.89,0,1,0.122,-2.39,1,0.19699999999999998,139.94299999999998,4,0.32,74
269573,0.0148,0.75,0.789,0,0,0.501,-5.058,1,0.0647,135.954,4,0.467,81
244679,0.0627,0.8759999999999999,0.7859999999999999,0,10,0.127,-4.884,0,0.306,153.06799999999998,4,0.575,96
158053,0.541,0.757,0.501,0,2,0.0718,-5.593,1,0.0466,89.931,4,0.91,66
192172,0.0215,0.765,0.7040000000000001,0,5,0.22699999999999998,-4.589,0,0.127,147.055,4,0.498,91
187826,0.0729,0.9259999999999999,0.609,4.53e-06,7,0.10300000000000001,-9.21,1,0.0628,114.973,4,0.217,43
127946,0.0114,0.9009999999999999,0.522,0,2,0.259,-8.304,1,0.33,104.053,4,0.32899999999999996,99
190120,0.0986,0.648,0.861,0,8,0.0892,-6.741,1,0.431,163.22,4,0.528,52
230439,0.162,0.71,0.8140000000000001,0,10,0.16,-4.575,1,0.0561,155.02,4,0.7140000000000001,34
147368,0.40700000000000003,0.6970000000000001,0.503,1.0800000000000002e-05,10,0.22,-5.817,0,0.353,113.686,4,0.7090000000000001,31
180072,0.479,0.6779999999999999,0.336,0,0,0.207,-13.152,0,0.0345,104.005,4,0.348,43
228780,0.0881,0.512,0.501,0,5,0.0942,-12.383,1,0.18,160.085,4,0.42100000000000004,32
192750,0.017,0.508,0.755,0,11,0.384,-7.606,0,0.45799999999999996,106.803,5,0.5820000000000001,52
143110,0.546,0.847,0.436,0.00136,8,0.0985,-9.544,0,0.0574,136.84799999999998,4,0.748,12
202533,0.00544,0.889,0.385,0,11,0.27399999999999997,-11.767,0,0.165,125.995,4,0.235,85
190000,0.537,0.7909999999999999,0.46,0,4,0.0985,-8.458,0,0.0907,144.059,4,0.6709999999999999,36
127200,0.0152,0.877,0.562,0,9,0.0933,-7.096,1,0.26,99.977,4,0.376,82
145573,0.0167,0.8320000000000001,0.6940000000000001,0,5,0.0698,-4.633,1,0.14300000000000002,121.992,4,0.47600000000000003,42
186872,0.0414,0.902,0.8190000000000001,0,1,0.106,-3.321,1,0.317,89,4,0.746,88
256960,0.152,0.789,0.569,0,8,0.138,-7.887,1,0.32899999999999996,89.93700000000001,4,0.74,36
186500,0.147,0.728,0.6409999999999999,0.00219,6,0.217,-4.852,0,0.0561,115.024,4,0.638,46
177000,0.000282,0.9079999999999999,0.621,5.39e-05,1,0.0958,-6.638,0,0.102,150.011,4,0.42100000000000004,87
312820,0.00513,0.8340000000000001,0.73,0,8,0.124,-3.714,1,0.222,155.00799999999998,4,0.446,97
166605,0.258,0.74,0.613,0.00372,8,0.12300000000000001,-4.88,1,0.145,75.023,4,0.473,96
169139,0.0341,0.8270000000000001,0.466,0,2,0.0839,-10.083,1,0.387,76.498,4,0.174,33
337941,0.0311,0.9390000000000001,0.551,0,1,0.192,-9.126,1,0.29100000000000004,118.552,4,0.42,91
252133,0.113,0.8,0.956,0,11,0.107,-4.432,0,0.17800000000000002,90.025,4,0.65,76
211513,0.764,0.649,0.45399999999999996,0.0026,5,0.11900000000000001,-9.778,0,0.435,68.947,1,0.579,39
264000,0.14400000000000002,0.745,0.389,0,4,0.10099999999999999,-7.803,0,0.038,100.037,4,0.153,62
207307,0.613,0.5539999999999999,0.589,0.000257,3,0.0982,-8.163,0,0.231,74.982,4,0.414,42
214159,0.0602,0.758,0.7140000000000001,1.7e-05,11,0.198,-5.453,1,0.0863,129.961,4,0.46,48
214905,0.11199999999999999,0.757,0.466,3.38e-06,0,0.106,-10.638,1,0.0512,120.056,4,0.171,40
198973,0.0332,0.754,0.449,8.290000000000001e-05,7,0.552,-9.211,1,0.109,77.169,4,0.35700000000000004,93
280841,0.359,0.409,0.6779999999999999,4.76e-06,9,0.16699999999999998,-7.731,1,0.0878,89.96799999999999,4,0.168,51
174262,0.205,0.7509999999999999,0.5660000000000001,0,7,0.10400000000000001,-7.122,0,0.0582,123.945,4,0.391,42
138701,0.00663,0.815,0.49200000000000005,0,2,0.166,-9.289,1,0.327,77.005,4,0.499,40
195000,0.261,0.7070000000000001,0.5,0,1,0.171,-11.048,1,0.0661,144.02,4,0.298,39
194071,0.0369,0.878,0.6890000000000001,6.64e-06,4,0.0649,-8.299,0,0.147,104.963,4,0.754,35
267603,0.115,0.509,0.7440000000000001,1.3300000000000001e-05,8,0.135,-4.936,0,0.074,152.262,4,0.415,62
154666,0.799,0.7979999999999999,0.584,1.27e-06,0,0.10800000000000001,-9.571,1,0.0862,89.99799999999999,4,0.315,37
192470,0.281,0.631,0.446,8.159999999999999e-05,5,0.306,-13.768,0,0.124,120.992,4,0.11599999999999999,38
180000,0.0051,0.865,0.5710000000000001,0.00853,1,0.0695,-8.901,1,0.0841,140.003,4,0.644,38
205518,0.0264,0.639,0.8240000000000001,0,8,0.198,-6.677,0,0.19699999999999998,160.031,4,0.675,36
238853,0.0137,0.924,0.629,0,8,0.297,-4.101,1,0.0469,124.03,4,0.8079999999999999,48
160519,0.27,0.528,0.594,0.000974,11,0.111,-9.577,0,0.106,167.857,4,0.493,39
248759,0.6,0.662,0.524,0.000175,1,0.276,-7.722,1,0.273,125.065,3,0.5720000000000001,39
165500,0.0165,0.7979999999999999,0.569,0.00318,1,0.13,-7.171,1,0.0453,130.88299999999998,4,0.168,38
250741,0.0311,0.8540000000000001,0.599,0,5,0.13699999999999998,-10.426,1,0.172,124.02,4,0.204,36
162031,0.55,0.71,0.6509999999999999,2.52e-06,2,0.193,-5.972,1,0.175,80.086,4,0.294,47
214856,0.24600000000000002,0.35200000000000004,0.8759999999999999,0,4,0.35100000000000003,-4.793,0,0.297,179.795,4,0.47200000000000003,47
487960,0.146,0.703,0.807,0,1,0.379,-4.936,1,0.315,90.93299999999999,4,0.768,79
199013,0.051,0.716,0.621,0,11,0.307,-6.626,0,0.22,142.08700000000002,4,0.644,73
205000,0.423,0.768,0.912,1.13e-05,2,0.222,-4.622,1,0.14,91.44,4,0.0873,49
174429,0.21,0.57,0.725,0,5,0.225,-6.765,0,0.273,111.625,5,0.6829999999999999,60
270866,0.0994,0.509,0.6890000000000001,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695,60
253000,0.40299999999999997,0.642,0.703,1.2e-05,10,0.086,-6.927,1,0.0845,133.968,4,0.304,53
238053,0.24100000000000002,0.755,0.594,0,7,0.107,-5.906,1,0.21600000000000003,178.929,4,0.237,78
220746,0.34600000000000003,0.47,0.6679999999999999,0,8,0.0876,-7.589,1,0.36700000000000005,84.08200000000001,4,0.586,38
189908,0.033,0.879,0.662,0,2,0.716,-6.162,1,0.309,117.975,4,0.723,87
